,Usename,Time,Like_count,Comments,blogger,weight,sentiments,isFan
1714,我是一个粉刷匠41,Wed Mar 18 12:56:24 +0800 2020,0,"""还好他走出来了，更加强大""",fashion,0.0,0.9199447269601607,False
1715,葵味软糖_,Wed Mar 18 12:56:23 +0800 2020,0,"""作品就是他最好的盔甲""",fashion,0.0,0.8334676756007275,False
1716,啊玖唷,Thu Mar 12 22:58:50 +0800 2020,0,"""啊啊啊哥哥""",qnjf,0.0,0.9885621177005186,False
1717,娶不到男神不开森,Thu Mar 12 22:55:09 +0800 2020,0,"""好东西""",qnjf,0.0,0.6579603372405947,False
1718,小菜苗儿2000,Thu Mar 12 22:55:04 +0800 2020,0,"""蹲到cut了谢谢""",qnjf,0.0,0.6832852058380403,False
1719,LiaaHiKun,Thu Mar 12 22:50:02 +0800 2020,0,"""太特么温柔了！""",qnjf,0.0,0.6675383629407923,False
1720,想找18岁的菜小困玩耍,Thu Mar 12 22:55:05 +0800 2020,0,"""cut我来了""",qnjf,0.0,0.5,True
1721,穿越人海拥抱你k,Thu Mar 12 22:51:32 +0800 2020,0,"""我来了""",qnjf,0.0,0.5262327818078083,False
1722,一颗跳跳糖yeah,Thu Mar 12 22:51:32 +0800 2020,0,"""cut版看的我很快乐""",qnjf,0.0,0.9787499477458727,False
1723,bbbbbuleeeee,Thu Mar 12 22:51:34 +0800 2020,0,"""哇！有cut了""",qnjf,0.0,0.5,False
1724,kk-木雪子,Thu Mar 12 22:51:43 +0800 2020,0,"""收到""",qnjf,0.0,0.3747954173486089,False
1725,臭屁菜可可,Thu Mar 12 22:51:46 +0800 2020,0,"""哇啊，不容易👏""",qnjf,0.0,0.34527875471283087,False
1726,荣华梦塞上吹羌笛,Thu Mar 12 22:51:46 +0800 2020,0,"""全乎不 让我看看""",qnjf,0.0,0.612718738264278,False
1727,ikun小饭团,Thu Mar 12 22:51:47 +0800 2020,0,"""""",qnjf,0.0,0.5,False
1728,想zai靠近一点点,Thu Mar 12 22:51:48 +0800 2020,0,"""温柔又强大""",qnjf,0.0,0.9539316847345615,False
1729,可真是喜欢,Thu Mar 12 22:51:50 +0800 2020,0,"""哟吼""",qnjf,0.0,0.5,False
1730,爱奎葵的蕊宝贝,Thu Mar 12 22:51:50 +0800 2020,0,"""感谢教父！码一个""",qnjf,0.0,0.9017599134883878,True
1731,蔡先生家的冰激凌,Thu Mar 12 22:51:53 +0800 2020,0,"""存一下""",qnjf,0.0,0.4677966101694915,True
1732,炖蛋怡,Wed Mar 18 13:13:20 +0800 2020,0,"""捍卫心中热爱，作品就是他最强的铠甲@蔡徐坤""",fashion,0.0,0.999762460550123,False
1733,1onlykun,Thu Mar 12 22:51:56 +0800 2020,0,"""cut来啦，抱走""",qnjf,0.0,0.8024896780240567,False
1734,IKUN洛轩困,Thu Mar 12 22:51:56 +0800 2020,0,"""教父你太牛了""",qnjf,0.0,0.8169143354576556,True
1735,离不开葵葵,Thu Mar 12 22:51:57 +0800 2020,0,"""存一下""",qnjf,0.0,0.4677966101694915,True
1736,坤坤妈妈粉在这里,Thu Mar 12 22:51:59 +0800 2020,0,"""谢谢教父""",qnjf,0.0,0.8935031229669622,True
1737,林小婷mob,Thu Mar 12 22:51:59 +0800 2020,0,"""收藏起来""",qnjf,0.0,0.7341040462427746,False
1738,顺藤摸葵,Thu Mar 12 22:52:01 +0800 2020,0,"""存""",qnjf,0.0,0.4677966101694915,False
1739,可以吃一点辣的蘑菇,Thu Mar 12 22:52:04 +0800 2020,0,"""赞""",qnjf,0.0,0.9178743961352657,False
1740,大奎你笑一个嘛,Thu Mar 12 22:52:04 +0800 2020,0,"""#蔡徐坤耳朵红了# #蔡徐坤 打篮球只是我的爱好#""",qnjf,0.0,0.8213483316539357,False
1741,张郎朗i,Thu Mar 12 22:52:09 +0800 2020,0,"""以后更新一期，都剪一个这样关于坤坤的个人的吧""",qnjf,0.0,0.3544281896906012,False
1742,载葵邮件biu,Thu Mar 12 22:51:27 +0800 2020,0,"""存存存""",qnjf,0.0,0.3550231349527775,False
1743,蔡徐坤的小媳妇儿啊哈哈哈,Thu Mar 12 22:51:25 +0800 2020,0,"""满眼都是蔡代表，感觉长两只眼睛不太够用""",qnjf,0.0,0.8896605195457061,True
1744,蔡徐坤你看见我了么,Thu Mar 12 22:51:24 +0800 2020,0,"""这个存一下""",qnjf,0.0,0.4677966101694915,True
1745,好困想睡-,Thu Mar 12 22:50:23 +0800 2020,0,"""我爱了cut！！""",qnjf,0.0,0.7280131706957762,False
1746,今天种一颗菜,Thu Mar 12 22:50:11 +0800 2020,0,"""宝贝是温柔本身#蔡徐坤 打篮球只是我的爱好#""",qnjf,0.0,0.9924288266505298,False
1747,储蓄卡里有钱吗,Thu Mar 12 22:50:10 +0800 2020,0,"""谢谢了您嘞！ #蔡徐坤 打篮球只是我的爱好#   网页链接""",qnjf,0.0,0.4537306195776276,False
1748,天亮请睁眼_K,Thu Mar 12 22:50:12 +0800 2020,0,"""码一个cut""",qnjf,0.0,0.41956820209512546,False
1749,Wxy是王晓阳,Thu Mar 12 22:50:13 +0800 2020,0,"""什么情况，怎么突然感觉蔡徐坤挺好一孩子呀""",qnjf,0.0,0.9739075425833329,False
1750,爱小狮子的ikun,Thu Mar 12 22:50:14 +0800 2020,0,"""""",qnjf,0.0,0.5,False
1751,小小恋猫,Wed Mar 18 13:18:00 +0800 2020,0,"""作品是他最好的盔甲""",fashion,0.0,0.8334676756007275,False
1752,一米八二的腿,Thu Mar 12 22:50:16 +0800 2020,0,"""我来码住！！！！！""",qnjf,0.0,0.34710560362578435,False
1753,我家的小坤kun,Thu Mar 12 22:50:17 +0800 2020,0,"""我存""",qnjf,0.0,0.4677966101694915,True
1754,超厉害的我们,Thu Mar 12 22:50:19 +0800 2020,0,"""🐴一下""",qnjf,0.0,0.5,False
1755,吃遍天下所有鱼,Thu Mar 12 22:50:35 +0800 2020,0,"""蔡pd""",qnjf,0.0,0.8182313426953005,False
1756,芒果奶昔Lin,Thu Mar 12 22:51:23 +0800 2020,0,"""这就很棒呀@亦晨_y""",qnjf,0.0,0.9589344522210904,False
1757,-绝迹温柔-,Thu Mar 12 22:50:38 +0800 2020,0,"""啊啊啊啊啊教父！！！""",qnjf,0.0,0.9764091886824322,False
1758,小兔99991,Thu Mar 12 22:50:41 +0800 2020,0,"""""",qnjf,0.0,0.5,False
1759,0802爱你菜菜,Thu Mar 12 22:50:45 +0800 2020,0,"""哇塞""",qnjf,0.0,0.4324324324324327,True
1760,佛系少女74438,Thu Mar 12 22:50:51 +0800 2020,0,"""好新鲜哪!!（无奈鼓掌） 好爱!""",qnjf,0.0,0.675595478641245,False
1761,来晚了怎么办,Thu Mar 12 22:51:04 +0800 2020,0,"""🐴 一下""",qnjf,0.0,0.5,False
1762,玖玖玖爱妹kk,Thu Mar 12 22:51:12 +0800 2020,0,"""没想到是你最先出cut。我们家舍己为人剪cut神仙居然都没你快。蔡徐坤太帅太可爱了""",qnjf,0.0,0.4242266267763459,False
1763,彩色小坤,Thu Mar 12 22:51:13 +0800 2020,0,"""cut！！我来了！""",qnjf,0.0,0.4737672181921908,True
1764,August_陌少呆,Wed Mar 18 13:16:30 +0800 2020,0,"""""",fashion,0.0,0.5,False
1765,nsydyhdg照亮我前方的lu,Thu Mar 12 22:51:18 +0800 2020,0,"""太好了，，终于来了@蔡徐坤""",qnjf,0.0,0.9473729454937384,False
1766,我们的故事继续走下去啊,Thu Mar 12 22:52:15 +0800 2020,0,"""我最好的蔡徐坤啊#蔡徐坤 打篮球只是我的爱好# #蔡徐坤耳朵红了# 我们越来约好了""",qnjf,0.0,0.8667978570889031,False
1767,纸做的船是什么船,Thu Mar 12 22:52:22 +0800 2020,0,"""我其实蛮想问，坤的口音是哪里的""",qnjf,0.0,0.8137510780585,False
1768,爱你无悔AK,Thu Mar 12 22:52:31 +0800 2020,0,"""最优秀的坤坤""",qnjf,0.0,0.8658453176810803,False
1769,花样WIN2018,Thu Mar 12 22:54:29 +0800 2020,0,"""静享版真不错👍，好香""",qnjf,0.0,0.9804323352784071,False
1770,葵幼恩饱,Thu Mar 12 22:54:07 +0800 2020,0,"""哇！感谢！！！""",qnjf,0.0,0.6683202541037561,False
1771,雨雨欣欣2,Thu Mar 12 22:54:07 +0800 2020,0,"""谢谢谢谢谢谢！""",qnjf,0.0,0.7023377074716162,False
1772,茉莉Uniqueone,Thu Mar 12 22:54:12 +0800 2020,0,"""存一个！""",qnjf,0.0,0.4206740562563783,False
1773,依旧为尤,Thu Mar 12 22:54:17 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,False
1774,我有菜园,Thu Mar 12 22:54:20 +0800 2020,0,"""还有这种!""",qnjf,0.0,0.10000000000000009,False
1775,努力见坤哥,Thu Mar 12 22:54:21 +0800 2020,0,"""太优秀了""",qnjf,0.0,0.7600834166165203,True
1776,看看妈咪行不行,Thu Mar 12 22:54:23 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,False
1777,梨花染欣宝,Thu Mar 12 22:54:23 +0800 2020,0,"""终于等到了  我没想到竟然你是第一个""",qnjf,0.0,0.19567742232131224,False
1778,小咸鱼儿翻滚吧--,Thu Mar 12 22:54:26 +0800 2020,0,"""那么快 你牛逼""",qnjf,0.0,0.8366240169965083,False
1779,猫儿小明,Wed Mar 18 13:08:06 +0800 2020,0,"""作品和ikun就是他最好的盔甲，别怪我脸大哈哈cycy""",fashion,0.0,0.6610672928641791,False
1780,小天使IKUN,Thu Mar 12 22:53:55 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,True
1781,乖巧猫咪82号,Thu Mar 12 22:54:35 +0800 2020,0,"""cut？！这么快""",qnjf,0.0,0.6946728968313777,True
1782,-茶茶爱喝茶-,Thu Mar 12 22:54:35 +0800 2020,0,"""存""",qnjf,0.0,0.4677966101694915,False
1783,蔡徐坤是宝贝19980802,Thu Mar 12 22:54:38 +0800 2020,0,"""马住🐎""",qnjf,0.0,0.37866680838596745,True
1784,朝阳的小葵花,Thu Mar 12 22:54:53 +0800 2020,0,"""🐴""",qnjf,0.0,0.5,True
1785,蔡徐坤的猫咪诺,Thu Mar 12 22:54:55 +0800 2020,0,"""爱了 爱了 哈哈哈哈""",qnjf,0.0,0.9792897869975495,True
1786,葵晴光,Thu Mar 12 22:54:56 +0800 2020,0,"""可以 速度""",qnjf,0.0,0.75408426483233,False
1787,只爱will坤,Thu Mar 12 22:54:58 +0800 2020,0,"""厉害了！""",qnjf,0.0,0.33583404191636157,True
1788,源滚滚的猪,Thu Mar 12 22:55:02 +0800 2020,0,"""#蔡徐坤 打篮球只是我的爱好# 喜欢你是我的爱好，我决定永远pick蔡徐坤。""",qnjf,0.0,0.9977048384584877,False
1789,葵奎系小布丁,Thu Mar 12 22:55:03 +0800 2020,0,"""麻竹绝杀cut""",qnjf,0.0,0.55760828858776,True
1790,skyyyc,Thu Mar 12 22:54:05 +0800 2020,0,"""啊啊啊啊啊啊啊啊cut必存""",qnjf,0.0,0.9888222511939874,False
1791,割了蛋没事的89弟,Thu Mar 12 22:53:49 +0800 2020,0,"""OK正片看完我开始cut了""",qnjf,0.0,0.64837199081043,False
1792,星夜环游·,Thu Mar 12 22:52:29 +0800 2020,0,"""cut我来了!""",qnjf,0.0,0.09093661119089869,False
1793,k幼恩麻麻,Thu Mar 12 22:52:52 +0800 2020,0,"""存档—————""",qnjf,0.0,0.5234370199783506,False
1794,那年春天的We,Thu Mar 12 22:52:32 +0800 2020,0,"""他是温柔本身，也是幽默的代表""",qnjf,0.0,0.9006445121319151,False
1795,蔡代表你好呀,Thu Mar 12 22:52:33 +0800 2020,0,"""存了""",qnjf,0.0,0.4677966101694915,False
1796,KUN949,Thu Mar 12 22:52:33 +0800 2020,0,"""cut""",qnjf,0.0,0.5,True
1797,小卢泡奶困,Thu Mar 12 22:52:37 +0800 2020,0,"""#蔡徐坤耳朵红了# #蔡徐坤 打篮球只是我的爱好# 他真的好棒""",qnjf,0.0,0.9318040410881856,False
1798,KUN甜蔡香欧尼,Thu Mar 12 22:52:38 +0800 2020,0,"""蔡徐坤cut""",qnjf,0.0,0.8020859269935734,True
1799,以i伴kun,Thu Mar 12 22:52:39 +0800 2020,0,"""码""",qnjf,0.0,0.466666666666667,False
1800,oldsoul_K,Thu Mar 12 22:52:41 +0800 2020,0,"""你也太快了！""",qnjf,0.0,0.5177317736082268,False
1801,小小葵妹妹,Thu Mar 12 22:52:51 +0800 2020,0,"""来了来了来了来了""",qnjf,0.0,0.9902264955739836,True
1802,smxikun,Thu Mar 12 22:52:51 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,False
1803,伊呀伊呀哎呀,Thu Mar 12 22:52:59 +0800 2020,0,"""终于""",qnjf,0.0,0.5870307167235498,False
1804,蔡小葵的麻麻思岐,Thu Mar 12 22:53:45 +0800 2020,0,"""cut来啦""",qnjf,0.0,0.5,True
1805,--雲朵兒,Thu Mar 12 22:53:19 +0800 2020,0,"""我来了""",qnjf,0.0,0.5262327818078083,False
1806,他未来可期,Thu Mar 12 22:53:28 +0800 2020,0,"""蔡pd好有趣啊～@蔡徐坤""",qnjf,0.0,0.9893168708898954,False
1807,suklcc,Thu Mar 12 22:53:29 +0800 2020,0,"""""",qnjf,0.0,0.5,False
1808,If苏,Thu Mar 12 22:53:31 +0800 2020,0,"""总共才20分钟""",qnjf,0.0,0.09212995065716012,False
1809,K-zn-金,Thu Mar 12 22:53:33 +0800 2020,0,"""蔡徐坤#蔡徐坤 打篮球只是我的爱好# #蔡徐坤 青你2制作人代表#看到了舞台上完全不一样的你，可爱温柔细心有梗专业风趣调侃等等等，整个一期下来@蔡徐坤 你做制作人做的游润有余，期待后面的蔡PD""",qnjf,0.0,0.9999995995358892,False
1810,蔡徐坤的某位小粉丝,Thu Mar 12 22:53:36 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,True
1811,心动观察日记所,Thu Mar 12 22:53:40 +0800 2020,0,"""好帅""",qnjf,0.0,0.5,False
1812,蔡夫人lyx,Thu Mar 12 22:53:41 +0800 2020,0,"""啊啊啊啊蔡徐坤""",qnjf,0.0,0.9704472370193903,False
1813,黄琳琳丶,Thu Mar 12 22:53:43 +0800 2020,0,"""cut我来了""",qnjf,0.0,0.5,False
1814,亿点也不困,Thu Mar 12 22:40:35 +0800 2020,0,"""马下""",qnjf,0.0,0.5120822692923946,False
1815,誰_KK,Thu Mar 12 22:40:25 +0800 2020,0,"""我爱cut，我要pick蔡徐坤""",qnjf,0.0,0.9071161498519864,False
1816,梦游菜包包,Thu Mar 12 22:29:32 +0800 2020,0,"""""",qnjf,0.0,0.5,False
1817,梦回长亭ikun,Thu Mar 12 22:33:03 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,False
1818,星河造梦机-lri,Thu Mar 12 22:32:16 +0800 2020,0,"""来了来了""",qnjf,0.0,0.8333333333333333,False
1819,幼恩是小西几呀,Thu Mar 12 22:32:17 +0800 2020,0,"""我来了""",qnjf,0.0,0.5262327818078083,False
1820,哒啵田心,Thu Mar 12 22:32:18 +0800 2020,0,"""哇塞！我爱的cut坤""",qnjf,0.0,0.623064662064896,False
1821,k苜葵,Thu Mar 12 22:32:23 +0800 2020,0,"""来了来了，终于等到你""",qnjf,0.0,0.8611882812756212,False
1822,-不是刘露-,Thu Mar 12 22:32:23 +0800 2020,0,"""有cut了！""",qnjf,0.0,0.4737672181921908,False
1823,葵葵捧在手心的旺仔牛奶,Thu Mar 12 22:32:23 +0800 2020,0,"""🐴""",qnjf,0.0,0.5,True
1824,上天摘星星送你,Thu Mar 12 22:32:23 +0800 2020,0,"""我等到了cut""",qnjf,0.0,0.5,False
1825,欣xin欣儿,Thu Mar 12 22:32:25 +0800 2020,0,"""存存存""",qnjf,0.0,0.3550231349527775,False
1826,迷羔在囧途yo,Thu Mar 12 22:32:27 +0800 2020,0,"""谢谢教父您的cut""",qnjf,0.0,0.8830883368084511,False
1827,没有真正的自由,Thu Mar 12 22:32:29 +0800 2020,0,"""哇！！！感谢！！快来看！！！！""",qnjf,0.0,0.35499770302354505,False
1828,淡然守望,Thu Mar 12 22:32:30 +0800 2020,0,"""真的好棒！蔡徐坤太可爱了，又专业，热爱满满""",qnjf,0.0,0.9981674518209173,False
1829,时光巷陌scy,Thu Mar 12 22:32:34 +0800 2020,0,"""来了来了""",qnjf,0.0,0.8333333333333333,False
1830,NuncaMuereElAlma,Wed Mar 18 14:30:10 +0800 2020,0,"""用作品说话""",fashion,0.0,0.67827171253868,False
1831,米老鼠不爱大米爱徐坤,Wed Mar 18 14:30:10 +0800 2020,0,"""作品就是他最好的盔甲@蔡徐坤""",fashion,0.0,0.9891662763809922,True
1832,旃主IKUN,Wed Mar 18 14:25:21 +0800 2020,0,"""作品就是他最好的盔甲""",fashion,0.0,0.8334676756007275,True
1833,超奶的葵葵,Thu Mar 12 22:32:43 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,True
1834,千屿千寻666,Thu Mar 12 22:32:43 +0800 2020,0,"""看""",qnjf,0.0,0.5875212430201505,False
1835,别看了不是,Thu Mar 12 22:32:44 +0800 2020,0,"""cut""",qnjf,0.0,0.5,False
1836,坤坤海海IKUN,Thu Mar 12 22:32:45 +0800 2020,0,"""#蔡徐坤 打篮球只是我的爱好# cut""",qnjf,0.0,0.8418981633183407,True
1837,KherewegoAgain,Wed Mar 18 14:18:17 +0800 2020,0,"""呜呜呜""",fashion,0.0,0.5262327818078083,False
1838,鱼鱼雨雨666,Thu Mar 12 22:32:55 +0800 2020,0,"""转起来随时回看！""",qnjf,0.0,0.4684688950618615,False
1839,葵花宝贝呀,Thu Mar 12 22:32:11 +0800 2020,0,"""小孩太暖啦！！！""",qnjf,0.0,0.4660654579506245,True
1840,小西西西嘻,Thu Mar 12 22:32:07 +0800 2020,0,"""#蔡徐坤耳朵红了# #蔡徐坤 打篮球只是我的爱好# 其实小坤你已经赢了""",qnjf,0.0,0.7364837566213223,False
1841,哈图给的正牌女友,Thu Mar 12 22:32:06 +0800 2020,0,"""谢谢教父""",qnjf,0.0,0.8935031229669622,False
1842,晓晨199907,Thu Mar 12 22:31:51 +0800 2020,0,"""好棒""",qnjf,0.0,0.875,False
1843,夏至邀请函,Thu Mar 12 22:31:41 +0800 2020,0,"""这是神仙速度吧""",qnjf,0.0,0.9720643235218376,False
1844,手速破亿喻文苏,Thu Mar 12 22:31:40 +0800 2020,0,"""手速我爱了！！！""",qnjf,0.0,0.706726459811321,False
1845,抱紧葵葵_,Thu Mar 12 22:31:41 +0800 2020,0,"""🐴 一个""",qnjf,0.0,0.47851642166692154,True
1846,给您嘉个蔡,Thu Mar 12 22:31:44 +0800 2020,0,"""卧槽我蹲到cut了！赶紧存一个""",qnjf,0.0,0.2843934759863448,False
1847,小葵802岁,Thu Mar 12 22:31:47 +0800 2020,0,"""你的速度好快""",qnjf,0.0,0.8466591272167735,True
1848,_葵葵kk,Thu Mar 12 22:31:47 +0800 2020,0,"""好可可我的天""",qnjf,0.0,0.5138713177696498,True
1849,梦寻葵记-,Thu Mar 12 22:31:49 +0800 2020,0,"""存存存""",qnjf,0.0,0.3550231349527775,False
1850,小玫瑰蔡小困,Thu Mar 12 22:31:49 +0800 2020,0,"""我🐴个""",qnjf,0.0,0.5,True
1851,蔡老头的老灵魂-小尧尧,Wed Mar 18 14:48:13 +0800 2020,0,"""作品就是他最好的盔甲""",fashion,0.0,0.8334676756007275,False
1852,蔡奎奎也是葵,Thu Mar 12 22:31:53 +0800 2020,0,"""我来了""",qnjf,0.0,0.5262327818078083,False
1853,菜丫菜丫丫,Thu Mar 12 22:32:06 +0800 2020,0,"""存一下cut哈哈哈哈哈好好笑""",qnjf,0.0,0.7482048018908002,False
1854,春天种下一棵菜菜,Thu Mar 12 22:31:54 +0800 2020,0,"""婧第一期cut 🐎""",qnjf,0.0,0.5346082778634713,True
1855,他乡7777,Thu Mar 12 22:31:53 +0800 2020,0,"""终于等到了""",qnjf,0.0,0.5870307167235498,False
1856,小灰灰001_47567,Thu Mar 12 22:32:02 +0800 2020,0,"""这个必须存一下""",qnjf,0.0,0.4677966101694915,False
1857,徐spirit,Thu Mar 12 22:32:01 +0800 2020,0,"""那我来存一个坤哥单人的""",qnjf,0.0,0.6695353539901251,False
1858,_染苒冉_,Thu Mar 12 22:32:02 +0800 2020,0,"""教父你好棒啊！夸！""",qnjf,0.0,0.9981534817449773,False
1859,葵困困i,Thu Mar 12 22:32:03 +0800 2020,0,"""终于等到了""",qnjf,0.0,0.5870307167235498,True
1860,胖胖猪猪葵,Thu Mar 12 22:32:03 +0800 2020,0,"""啊啊啊啊啊啊啊菜菜PD""",qnjf,0.0,0.8564049397146775,False
1861,是婉莹啊_,Thu Mar 12 22:32:04 +0800 2020,0,"""蔡徐坤我爱你""",qnjf,0.0,0.923365362904639,False
1862,5G冲浪浮烟染,Thu Mar 12 22:32:06 +0800 2020,0,"""哈哈哈哈，没想到第一个cut 居然是你""",qnjf,0.0,0.5116440908187303,False
1863,这样就OK,Thu Mar 12 22:32:55 +0800 2020,0,"""他说的都对""",qnjf,0.0,0.41458739662480126,False
1864,七分饱-,Thu Mar 12 22:33:04 +0800 2020,0,"""我忽然get到他诶 又帅！声音还好听！！""",qnjf,0.0,0.2682885393218951,False
1865,爱吃芹菜的懒羊羊,Thu Mar 12 22:40:26 +0800 2020,0,"""cut""",qnjf,0.0,0.5,False
1866,葵奎腻腻,Thu Mar 12 22:33:07 +0800 2020,0,"""存！""",qnjf,0.0,0.44176062723901866,True
1867,抱紧蔡憨憨,Thu Mar 12 22:33:56 +0800 2020,0,"""温柔本身""",qnjf,0.0,0.8694546229953743,False
1868,木下芙樱k,Thu Mar 12 22:33:57 +0800 2020,0,"""来了""",qnjf,0.0,0.5262327818078083,False
1869,W_南城故事,Thu Mar 12 22:33:57 +0800 2020,0,"""牛逼啊这出cut的速度绝了""",qnjf,0.0,0.9009086855237161,False
1870,我是菜菜的小粉丝呀,Thu Mar 12 22:33:58 +0800 2020,0,"""哇哦""",qnjf,0.0,0.5262327818078083,True
1871,沒有尾巴的喵儿c,Thu Mar 12 22:34:02 +0800 2020,0,"""你这速度可以！""",qnjf,0.0,0.7340927103134979,False
1872,小歆有点困,Thu Mar 12 22:34:08 +0800 2020,0,"""cut我来啦！""",qnjf,0.0,0.4737672181921908,False
1873,小熊软糖186,Thu Mar 12 22:34:12 +0800 2020,0,"""蔡徐坤蔡徐坤""",qnjf,0.0,0.9480336265684893,False
1874,小怡同志o,Thu Mar 12 22:34:13 +0800 2020,0,"""！！！！""",qnjf,0.0,0.5,False
1875,葵葵乌龙,Thu Mar 12 22:34:13 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,True
1876,学习疯子-,Thu Mar 12 22:34:14 +0800 2020,0,"""来了来了！""",qnjf,0.0,0.8182313426953005,False
1877,八月的VV0219,Thu Mar 12 22:34:16 +0800 2020,0,"""cut版""",qnjf,0.0,0.5357270254174809,True
1878,·販賣·奎·,Thu Mar 12 22:34:15 +0800 2020,0,"""存""",qnjf,0.0,0.4677966101694915,False
1879,幼恩的小景,Thu Mar 12 22:34:15 +0800 2020,0,"""我来了！！""",qnjf,0.0,0.5,False
1880,蔡wawa与琦大咦,Thu Mar 12 22:34:16 +0800 2020,0,"""好棒""",qnjf,0.0,0.875,False
1881,全网炒鸡可爱的TT,Thu Mar 12 22:34:17 +0800 2020,0,"""来了存一下""",qnjf,0.0,0.4677966101694915,False
1882,LostSoul_Kun,Thu Mar 12 22:34:17 +0800 2020,0,"""哇塞是谁!这么优秀""",qnjf,0.0,0.8216074360038879,False
1883,甜甜的绿兔子,Thu Mar 12 22:34:18 +0800 2020,0,"""这速度""",qnjf,0.0,0.75408426483233,False
1884,红枫树林82,Wed Mar 18 14:14:21 +0800 2020,0,"""""",fashion,0.0,0.5,True
1885,82号小猫咪KK,Thu Mar 12 22:34:19 +0800 2020,0,"""我这就来了""",qnjf,0.0,0.5262327818078083,True
1886,蔡徐坤宝贝a,Thu Mar 12 22:34:21 +0800 2020,0,"""我改了""",qnjf,0.0,0.39181286549707617,True
1887,可能是个妈粉,Thu Mar 12 22:34:23 +0800 2020,0,"""码！""",qnjf,0.0,0.4406415033244232,False
1888,蔡蔡的笑笑麻麻,Thu Mar 12 22:33:54 +0800 2020,0,"""等到啦（๑✧∀✧๑）☀""",qnjf,0.0,0.5,True
1889,困困的粉粉哒,Thu Mar 12 22:33:52 +0800 2020,0,"""我来了我来了""",qnjf,0.0,0.5262327818078083,True
1890,蔡徐坤滴小阿姨,Thu Mar 12 22:33:52 +0800 2020,0,"""好给力哦""",qnjf,0.0,0.6317853705682674,True
1891,有萤彩翅膀的爱坤仙女,Thu Mar 12 22:33:24 +0800 2020,0,"""教父，三克油，我来了""",qnjf,0.0,0.8171708467287705,True
1892,蔡包子的米小圈,Thu Mar 12 22:33:07 +0800 2020,0,"""#蔡徐坤 打篮球只是我的爱好#""",qnjf,0.0,0.9466502067977378,False
1893,甜菜小粥粥,Thu Mar 12 22:33:09 +0800 2020,0,"""他真的很好#蔡徐坤 打篮球只是我的爱好#""",qnjf,0.0,0.963815396172669,False
1894,不覆呀,Thu Mar 12 22:33:10 +0800 2020,0,"""我存个cut""",qnjf,0.0,0.4737672181921908,False
1895,-老妖婆-Ivy-,Thu Mar 12 22:33:11 +0800 2020,0,"""速度可以哦！！！""",qnjf,0.0,0.7340927103134979,False
1896,菜徐困的圈外女友,Thu Mar 12 22:33:14 +0800 2020,0,"""麻竹""",qnjf,0.0,0.608620237385388,False
1897,802小栗子,Thu Mar 12 22:33:15 +0800 2020,0,"""我的宝贝啊，很好的蔡代表""",qnjf,0.0,0.9869546044956472,True
1898,摩西摩西_不想上班,Thu Mar 12 22:33:21 +0800 2020,0,"""🐎住""",qnjf,0.0,0.3712731718382736,False
