,Usename,Time,Like_count,Comments,blogger,sentiments,weight,isFan
16816,小四和大叔,Sun Mar 15 14:02:58 +0800 2020,0.0,"""好可爱 ，所以什么时候跳女团舞？""",xlzy,0.8680283067776545,0.0,False
16817,难免会困的,Sun Mar 15 14:03:00 +0800 2020,0.0,"""笑死了!!""",xlzy,0.4651678924166548,0.0,False
16818,消灭脑残粉_,Sun Mar 15 14:02:59 +0800 2020,0.0,"""#蔡徐坤点评# #蔡徐坤自认严格不苟言笑#  我要被蔡徐坤这个采访笑死了坤子哥真的越来越有梗了""",xlzy,0.6711881440311126,0.0,False
16819,我是童星小胖坤,Sun Mar 15 14:03:01 +0800 2020,0.0,"""我来了我来了""",xlzy,0.5262327818078083,0.0,True
16820,小葵跺跺脚,Sun Mar 15 14:03:01 +0800 2020,0.0,"""迟到了呜呜呜 我来了来了""",xlzy,0.721321288916286,0.0,True
16821,大奎和小葵999,Sun Mar 15 14:03:04 +0800 2020,0.0,"""哈哈哈哈哈好有趣""",xlzy,0.9738307632631633,0.0,True
16822,是让人心动的小仙女呀呀呀呀啊,Sun Mar 15 14:00:34 +0800 2020,0.0,"""我听到了什么，是烧鹅哦""",xlzy,0.3966898506925496,0.0,False
16823,吧嗒嘴哈,Sun Mar 15 14:00:40 +0800 2020,0.0,"""蔡代表好可爱""",xlzy,0.9767686695397408,0.0,False
16824,皛芠啊,Sun Mar 15 13:54:07 +0800 2020,0.0,"""哈哈哈哈哈好搞笑！！！！""",xlzy,0.8571741506862762,0.0,False
16825,龙蜒若雪,Sun Mar 15 13:54:13 +0800 2020,0.0,"""我可以期待一下主题曲示范吗？哈哈哈哈哈""",xlzy,0.8889027166528553,0.0,False
16826,爱菜菜的CC,Sun Mar 15 13:54:26 +0800 2020,0.0,"""梗王又来啦""",xlzy,0.8160815160081122,0.0,True
16827,小玫瑰的菜园,Sun Mar 15 13:54:27 +0800 2020,0.0,"""哈哈哈哈""",xlzy,0.8684210526315791,0.0,False
16828,大团几ww,Sun Mar 15 13:54:28 +0800 2020,0.0,"""哈哈哈哈哈好可爱啊菜菜""",xlzy,0.9553063555559379,0.0,False
16829,小云朵ikun,Sun Mar 15 13:54:28 +0800 2020,0.0,"""严厉专业认真温柔蔡PD""",xlzy,0.8125181455365756,0.0,False
16830,木子素,Sun Mar 15 13:54:21 +0800 2020,0.0,"""来了""",xlzy,0.5262327818078083,0.0,False
16831,皮皮奶爱吃蛋炒饭,Sun Mar 15 13:54:17 +0800 2020,0.0,"""我来了！！！""",xlzy,0.5,0.0,False
16832,可乐可可and乐乐,Sun Mar 15 13:54:09 +0800 2020,0.0,"""哈哈哈哈哈哈，好好玩，蔡徐坤真诚又有心，好喜欢他这种风格""",xlzy,0.9999372053066178,0.0,False
16833,翎空微笑ak,Sun Mar 15 13:54:13 +0800 2020,0.0,"""哈哈哈哈哈哈""",xlzy,0.9751349273004098,0.0,False
16834,来自星河-,Sun Mar 15 13:54:10 +0800 2020,0.0,"""宝贝""",xlzy,0.804123711340206,0.0,False
16835,酥饼suz,Sun Mar 15 13:54:10 +0800 2020,0.0,"""原来之前真的不会截图，哈哈哈哈哈哈，xswl""",xlzy,0.9611947987425764,0.0,False
16836,采葵不困·,Sun Mar 15 13:54:10 +0800 2020,0.0,"""哈哈哈哈""",xlzy,0.8684210526315791,0.0,False
16837,车李子KUN,Sun Mar 15 13:54:11 +0800 2020,0.0,"""哈哈哈哈  蔡徐坤你来捞我  我很沉""",xlzy,0.9883712942921397,0.0,True
16838,泡葵妖精,Sun Mar 15 13:54:12 +0800 2020,0.0,"""快捞呀哈哈哈哈啊哈哈怎么这么可爱""",xlzy,0.9951705082911834,0.0,False
16839,奎葵的七七小猫咪,Sun Mar 15 13:54:12 +0800 2020,0.0,"""你怎么这么可爱啊！吃可爱长大的？""",xlzy,0.983303753228616,0.0,True
16840,今年可以瘦了吗,Sun Mar 15 13:54:18 +0800 2020,0.0,"""哈哈""",xlzy,0.5262327818078083,0.0,False
16841,缪贼可的小窝,Sun Mar 15 14:01:28 +0800 2020,0.0,"""严厉有温度，温柔有原则""",xlzy,0.634490003815941,0.0,False
16842,皱镜_,Sun Mar 15 13:54:14 +0800 2020,0.0,"""#青2青春制作人代表蔡徐坤# 我们蔡代表还是这么可爱@蔡徐坤 //@蔡徐坤姐姐团_Kunsland: 蔡徐坤 丨#青2青春制作人代表蔡徐坤# @蔡徐坤 冲呀！""",xlzy,0.9999999998449329,0.0,False
16843,Ikun-威武的鞅大人,Sun Mar 15 13:54:15 +0800 2020,0.0,"""蔡徐坤蔡徐坤你真的太棒了@蔡徐坤""",xlzy,0.9996380098182653,0.0,False
16844,来自星河-,Sun Mar 15 13:54:15 +0800 2020,0.0,"""好搞笑啊哈哈哈""",xlzy,0.8695564425329583,0.0,False
16845,养一喵喵,Sun Mar 15 13:54:16 +0800 2020,0.0,"""#蔡徐坤点评# 蔡徐坤你什么时候学会编土段子了""",xlzy,0.9049617017944102,0.0,False
16846,KunkunSxy,Sun Mar 15 13:54:16 +0800 2020,0.0,"""可爱可爱""",xlzy,0.941617644218529,0.0,False
16847,Li--Chun吖,Sun Mar 15 13:54:17 +0800 2020,0.0,"""你太温柔啦""",xlzy,0.7124120042692302,0.0,False
16848,黑糖波波头,Sun Mar 15 13:57:47 +0800 2020,0.0,"""#蔡徐坤冲呀#  秃头爱困一出手，热搜必须搞到手""",xlzy,0.14133600831344995,0.0,False
16849,团子爱吃芒果冰,Sun Mar 15 13:57:48 +0800 2020,0.0,"""蔡代表太帅了""",xlzy,0.8527152302963404,0.0,False
16850,执念太深的静,Sun Mar 15 13:57:47 +0800 2020,0.0,"""冲鸭快上热搜，哈哈哈哈哈哈""",xlzy,0.8882684288448386,0.0,False
16851,最爱葵奎啦,Sun Mar 15 13:57:48 +0800 2020,0.0,"""蔡pd真的好有梗""",xlzy,0.907729678043927,0.0,True
16852,爱小蔡的cool女孩,Sun Mar 15 14:01:24 +0800 2020,0.0,"""哈哈哈哈  这么搞笑的嘛#蔡徐坤点评#""",xlzy,0.7197070713834656,0.0,True
16853,去没人的岛-摸鲨鱼的jio,Sun Mar 15 14:01:26 +0800 2020,0.0,"""来啦来看蔡PD的采访""",xlzy,0.8863056358951468,0.0,False
16854,1998传奇之星诞生,Sun Mar 15 14:01:27 +0800 2020,0.0,"""cxk:我最时髦""",xlzy,0.44468257756744545,0.0,False
16855,花葵宝宝崽崽,Sun Mar 15 14:01:27 +0800 2020,0.0,"""蔡代表我来了""",xlzy,0.8654233973777261,0.0,False
16856,kunkunkunne,Sun Mar 15 13:54:26 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈为什么蔡徐坤坚信自己是5G哈哈哈哈哈哈坚决不认冲旧浪而且截屏是现在会了那当时是真的不会嘛哈哈哈哈哈哈""",xlzy,0.9999994955936538,0.0,False
16857,雪碧味芒果冰-Fancy,Sun Mar 15 13:54:26 +0800 2020,0.0,"""哥，你是5g啊，提速啊""",xlzy,0.5746308593108036,0.0,False
16858,二子wxl,Sun Mar 15 13:54:20 +0800 2020,0.0,"""啊啊啊啊啊啊啊我来了""",xlzy,0.9563024306917736,0.0,False
16859,VIIIKun,Sun Mar 15 13:54:25 +0800 2020,0.0,"""哈哈哈哈好可爱啊""",xlzy,0.9773510495340744,0.0,False
16860,猴子糯米hk,Sun Mar 15 13:54:08 +0800 2020,0.0,"""可可爱爱""",xlzy,0.9188908873483798,0.0,False
16861,八十二度熬小猪,Sun Mar 15 13:54:04 +0800 2020,0.0,"""玛德！！！最爱可爱的人！！！""",xlzy,0.7406927616255307,0.0,False
16862,菜困的云yun,Sun Mar 15 13:54:03 +0800 2020,0.0,"""原来你在这里啊""",xlzy,0.5262327818078083,0.0,True
16863,·Speechless·,Sun Mar 15 13:54:09 +0800 2020,0.0,"""！！！！！！""",xlzy,0.5,0.0,False
16864,旧迹墓薄凉,Sun Mar 15 13:53:55 +0800 2020,0.0,"""“我不知道，我不知道”好可爱，摇头晃脑蔡徐坤 cxk""",xlzy,0.8987448928726731,0.0,False
16865,叫我老婆嘛,Sun Mar 15 13:53:53 +0800 2020,0.0,"""妈的！让我爱他！！！""",xlzy,0.706726459811321,0.0,False
16866,kxhkxhkxh,Sun Mar 15 13:53:54 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
16867,novemberyy,Sun Mar 15 13:53:54 +0800 2020,0.0,"""冲鸭！""",xlzy,0.2784174005786142,0.0,False
16868,无人区82株玫瑰,Sun Mar 15 13:53:54 +0800 2020,0.0,"""蔡徐坤好给力哦，竟然还知道捞和沉，5g速度不错""",xlzy,0.9803203239989083,0.0,True
16869,Kun·Orange,Sun Mar 15 13:53:54 +0800 2020,0.0,"""冲呀""",xlzy,0.5262327818078083,0.0,False
16870,妹宝文学爱好者,Sun Mar 15 13:53:55 +0800 2020,0.0,"""求求求求求求求了女团舞 我已经开始鸡叫了""",xlzy,0.05168259569136102,0.0,False
16871,啵唧一口小葵葵,Sun Mar 15 13:53:56 +0800 2020,0.0,"""女团舞有希望了！！""",xlzy,0.6527108150837484,0.0,True
16872,Tina0624,Sun Mar 15 13:54:01 +0800 2020,0.0,"""他好可爱啊啊啊啊啊啊""",xlzy,0.9930596909808195,0.0,False
16873,八月二-半甜,Sun Mar 15 13:53:57 +0800 2020,0.0,"""我来了温柔的可爱的蔡PD""",xlzy,0.987816205007334,0.0,True
16874,盐儿kkk,Sun Mar 15 13:53:58 +0800 2020,0.0,"""蔡徐坤冲呀！""",xlzy,0.8020859269935734,0.0,False
16875,喜欢所有美好的人和事,Sun Mar 15 13:54:01 +0800 2020,0.0,"""哈哈哈哈哈哈""",xlzy,0.9751349273004098,0.0,False
16876,辣椒油很困,Sun Mar 15 13:54:01 +0800 2020,0.0,"""#蔡徐坤点评# 真的是蔡三岁""",xlzy,0.5803516327384123,0.0,False
16877,小可奈爱7香菜,Sun Mar 15 13:54:01 +0800 2020,0.0,"""好喜欢蔡徐坤啊""",xlzy,0.9418045149283795,0.0,False
16878,小脾气IKUN,Sun Mar 15 13:54:01 +0800 2020,0.0,"""哈哈哈，蔡徐坤冲呀""",xlzy,0.9639611138889732,0.0,True
16879,西瓜可乐爆炸冰,Sun Mar 15 13:54:09 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9999795453541642,0.0,False
16880,来一杯珍珠南茶,Sun Mar 15 13:54:10 +0800 2020,0.0,"""蔡徐坤冲鸭！！咳咳，你得5G还得提提速""",xlzy,0.16317605796898682,0.0,False
16881,深夜爆肝君,Sun Mar 15 13:54:28 +0800 2020,0.0,"""那就是之前不会截图喽""",xlzy,0.3664984293703004,0.0,False
16882,_是小葵啊,Sun Mar 15 13:54:24 +0800 2020,0.0,"""蔡徐坤说 现在会了 好的我知道了""",xlzy,0.832733196560104,0.0,True
16883,我要高冷__,Sun Mar 15 13:54:21 +0800 2020,0.0,"""哥哥我来啦！！！""",xlzy,0.9664537492371837,0.0,False
16884,唯爱崽崽August,Sun Mar 15 13:54:21 +0800 2020,0.0,"""蔡代表表现的超好，等不及下期的节目了""",xlzy,0.9203186988322384,0.0,False
16885,大脸猫IKUN,Sun Mar 15 13:54:21 +0800 2020,0.0,"""哈哈哈，我是5G""",xlzy,0.855948838728563,0.0,True
16886,对你有82种执念,Sun Mar 15 13:54:23 +0800 2020,0.0,"""大厂工友一出手 热搜必须搞到手 救命蔡徐坤好土""",xlzy,0.9120224683816656,0.0,True
16887,lee静,Sun Mar 15 13:54:24 +0800 2020,0.0,"""蔡徐坤还挺可爱的""",xlzy,0.9814338996539945,0.0,False
16888,大瓜酱_Y,Sun Mar 15 13:54:24 +0800 2020,0.0,"""哈哈哈好好笑""",xlzy,0.8066063397130062,0.0,False
16889,MMichelle_F,Sun Mar 15 14:01:27 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈蔡屁地笑死我了""",xlzy,0.9999999999999958,0.0,False
16890,困困de菟菟,Sun Mar 15 14:01:27 +0800 2020,0.0,"""哈哈哈哈，他那个冲呀的热搜真的是上不了，傻呆呆""",xlzy,0.4733266195343653,0.0,True
16891,现实小狮子王K,Sun Mar 15 14:01:08 +0800 2020,0.0,"""蔡PD太可爱了""",xlzy,0.8900340347543289,0.0,False
16892,瘦个几十斤,Sun Mar 15 14:01:35 +0800 2020,0.0,"""这期感觉一点都不严，""",xlzy,0.24754917710665336,0.0,False
16893,搬砖看巡演最重要,Sun Mar 15 14:01:54 +0800 2020,0.0,"""冲啊""",xlzy,0.5262327818078083,0.0,False
16894,请问你看见我的蔡徐坤了吗,Sun Mar 15 14:01:53 +0800 2020,0.0,"""我们蔡pd太有梗了""",xlzy,0.656623260731103,0.0,True
16895,葵_柚子,Sun Mar 15 14:01:55 +0800 2020,0.0,"""#蔡徐坤冲呀# 哈哈哈哈哈哈哈哈哈好像这个话题""",xlzy,0.9956349801337299,0.0,False
16896,小蜜蜂闹又闹_gillian,Sun Mar 15 14:01:48 +0800 2020,0.0,"""蔡PD好逗呀""",xlzy,0.7129279423898117,0.0,False
16897,喵性恋,Sun Mar 15 14:01:54 +0800 2020,0.0,"""所以蔡徐坤那时候真的不会截图笑死我了怎么回事cxk！小浪也太坏了，不给面子“你可以再提提速了”哈哈哈哈@蔡徐坤""",xlzy,0.8611368504468682,0.0,False
16898,爱上芒果冰的GIRL,Sun Mar 15 14:01:55 +0800 2020,0.0,"""温柔且有原则的蔡pd""",xlzy,0.9890475659328389,0.0,False
16899,嫣然易笑爱坤1206,Sun Mar 15 14:01:55 +0800 2020,0.0,"""哈哈哈哈哈哈哈好有梗的蔡代表啊太可爱了坤""",xlzy,0.9966544239608789,0.0,True
16900,Freaky小葵,Sun Mar 15 14:01:56 +0800 2020,0.0,"""可爱到家了！！！""",xlzy,0.7799873310316005,0.0,True
16901,葵葵的奎妈,Sun Mar 15 14:01:57 +0800 2020,0.0,"""""",xlzy,0.5,0.0,True
16902,324k_le,Sun Mar 15 14:01:57 +0800 2020,0.0,"""啊啊啊我来啦！！！！""",xlzy,0.7297953905324696,0.0,False
16903,only5秒记忆小仙女,Sun Mar 15 14:01:51 +0800 2020,0.0,"""还会顺口溜呢""",xlzy,0.5762317242245464,0.0,False
16904,嬷嬷茶的储蓄卡,Sun Mar 15 14:01:46 +0800 2020,0.0,"""哈哈哈哈哈哈哈，5G冲浪的蔡徐坤""",xlzy,0.9922972047575054,0.0,False
16905,猫咪爱困k,Sun Mar 15 14:01:35 +0800 2020,0.0,"""蔡pd真的好用心好可爱哦""",xlzy,0.9952434660790408,0.0,True
16906,不听话的女孩鸭,Sun Mar 15 14:01:39 +0800 2020,0.0,"""蔡徐坤""",xlzy,0.8182313426953005,0.0,False
16907,种菜许可证0802,Sun Mar 15 14:01:35 +0800 2020,0.0,"""好给力喔你是5G的，太好笑了哈哈哈哈哈""",xlzy,0.7375912176068948,0.0,True
16908,林小木沐,Sun Mar 15 14:01:29 +0800 2020,0.0,"""蔡徐坤你还挺懂套路""",xlzy,0.8980347897382283,0.0,False
16909,颜玖超爱葵葵,Sun Mar 15 14:01:37 +0800 2020,0.0,"""新采访哎哥哥也太可了吧！""",xlzy,0.9679218021432382,0.0,True
16910,暮歌樱落雨,Sun Mar 15 14:01:37 +0800 2020,0.0,"""哈哈哈哈可爱""",xlzy,0.9617587423190475,0.0,False
16911,奔奔不见了我要去找奔奔,Sun Mar 15 14:01:37 +0800 2020,0.0,"""哎呀5G的小坤""",xlzy,0.4737672181921908,0.0,False
16912,每天都在想小葵,Sun Mar 15 14:01:38 +0800 2020,0.0,"""#蔡徐坤点评# #蔡徐坤冲呀#  蔡蔡的网速是个谜""",xlzy,0.9433460181595361,0.0,True
16913,1998AI困,Sun Mar 15 14:01:40 +0800 2020,0.0,"""哈哈""",xlzy,0.5262327818078083,0.0,False
16914,Olivia的眼泪,Sun Mar 15 14:01:46 +0800 2020,0.0,"""可可耐耐蔡代表""",xlzy,0.7836555899379072,0.0,False
16915,没有意外的爱上了你,Sun Mar 15 14:01:41 +0800 2020,0.0,"""笑死我了蔡徐坤你下次可不可以捞下我 我就上过一次热评唉""",xlzy,0.26019676868125097,0.0,False
16916,绵羊蛋糕卷,Sun Mar 15 14:01:44 +0800 2020,0.0,"""冲啊""",xlzy,0.5262327818078083,0.0,False
16917,坤家呆粉儿,Sun Mar 15 14:01:45 +0800 2020,0.0,"""现在会截图了，难道之前真的不会#蔡徐坤 冲鸭#""",xlzy,0.09885282990579769,0.0,True
16918,吧唧一口猪猪葵_,Sun Mar 15 14:01:46 +0800 2020,0.0,"""蔡徐坤冲呀哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9989422327118672,0.0,False
16919,以以追奎环游记,Sun Mar 15 14:01:45 +0800 2020,0.0,"""蔡pd怎么这么可爱啊哈哈哈哈""",xlzy,0.9902841315890143,0.0,False
16920,小葵花实验班,Sun Mar 15 14:01:45 +0800 2020,0.0,"""#蔡徐坤点评# 哈哈真的是超严格的pd了""",xlzy,0.5167461956859906,0.0,True
16921,限定偷心小偷,Sun Mar 15 14:01:08 +0800 2020,0.0,"""哇""",xlzy,0.5262327818078083,0.0,False
16922,秋秋qiuqiujiujiu,Sun Mar 15 14:01:08 +0800 2020,0.0,"""哈哈哈哈哈蔡徐坤你真的太可爱了叭""",xlzy,0.9778011602763955,0.0,False
16923,3595_大奎小葵,Sun Mar 15 14:01:52 +0800 2020,0.0,"""赚到了！！！""",xlzy,0.30239581344925737,0.0,True
16924,喵困啊,Sun Mar 15 14:01:52 +0800 2020,0.0,"""或许我可以期待一下女团舞""",xlzy,0.9363886266954591,0.0,False
16925,寻KUN,Sun Mar 15 14:01:51 +0800 2020,0.0,"""kun""",xlzy,0.5,0.0,True
16926,守望企鹅,Sun Mar 15 14:01:51 +0800 2020,0.0,"""可爱""",xlzy,0.8088888888888889,0.0,False
16927,是姓蔡的小居居呀,Sun Mar 15 14:01:29 +0800 2020,0.0,"""哈哈哈哈哈蔡pd好有梗""",xlzy,0.9763696325944998,0.0,False
16928,葵奎丫,Sun Mar 15 14:01:29 +0800 2020,0.0,"""哈哈哈哈好有梗""",xlzy,0.8425087992361369,0.0,True
16929,Obsession洛希极限,Sun Mar 15 14:01:28 +0800 2020,0.0,"""哈哈哈那就#蔡徐坤冲呀# 哈哈哈""",xlzy,0.9346988536905257,0.0,False
16930,静J小懒猪,Sun Mar 15 14:01:29 +0800 2020,0.0,"""全部一次性看完1秒都没有跳""",xlzy,0.17509619827671186,0.0,False
16931,Sissy--Love,Sun Mar 15 14:01:30 +0800 2020,0.0,"""啊啊啊啊我来啦""",xlzy,0.890142453148024,0.0,False
16932,朵朵漾,Sun Mar 15 14:01:31 +0800 2020,0.0,"""我蹲一个蔡徐坤跳女团舞！！！！主题曲示范走起！！！""",xlzy,0.5539946370508425,0.0,False
16933,坤哥的柳小柳,Sun Mar 15 14:01:31 +0800 2020,0.0,"""你的5g有点小慢哈哈哈哈哈蔡徐坤""",xlzy,0.9559085894367552,0.0,True
16934,四人一桌,Sun Mar 15 14:01:24 +0800 2020,0.0,"""严格与温暖并存的蔡PD""",xlzy,0.9824394589540001,0.0,False
16935,储蓄小困,Sun Mar 15 14:01:25 +0800 2020,0.0,"""冲鸭菜菜""",xlzy,0.3549149350178966,0.0,True
16936,坤哥爱西瓜,Sun Mar 15 14:01:23 +0800 2020,0.0,"""好有梗，好可爱呀""",xlzy,0.9181555608876553,0.0,True
16937,viyi唯一xk,Sun Mar 15 14:01:12 +0800 2020,0.0,"""专访我来了""",xlzy,0.19999999999999996,0.0,False
16938,春住江南岸,Sun Mar 15 14:01:10 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈我崽太好玩了，喜欢死了啊@蔡徐坤 #蔡徐坤点评# #青2青春制作人代表蔡徐坤#""",xlzy,0.9999994211232568,0.0,False
16939,梦见最好的你kk,Sun Mar 15 14:01:10 +0800 2020,0.0,"""冲呀，蔡徐坤""",xlzy,0.8182313426953005,0.0,False
16940,限定偷心小偷,Sun Mar 15 14:01:11 +0800 2020,0.0,"""喜欢""",xlzy,0.6994590939824207,0.0,False
16941,蔡徐坤的evil小猫咪,Sun Mar 15 14:01:10 +0800 2020,0.0,"""信息量真的太大了！哈哈哈哈哈哈哈…女团舞🉑️以期待下了""",xlzy,0.983785080785407,0.0,True
16942,阳白日月,Sun Mar 15 14:01:11 +0800 2020,0.0,"""我为什么才看到""",xlzy,0.38769566800145616,0.0,False
16943,给葵葵糖吃的小姐姐,Sun Mar 15 14:01:11 +0800 2020,0.0,"""冲呀""",xlzy,0.5262327818078083,0.0,True
16944,储蓄小困,Sun Mar 15 14:01:13 +0800 2020,0.0,"""哈哈哈哈哈哈哈妈的好可爱""",xlzy,0.9956867752759386,0.0,True
16945,菜菜宝贝的19姐姐,Sun Mar 15 14:01:23 +0800 2020,0.0,"""啊啊啊啊啊啊啊啊宝宝我来啦！！！！！！！""",xlzy,0.9928296586977688,0.0,True
16946,原来你是这样的凉先生,Sun Mar 15 14:01:18 +0800 2020,0.0,"""蔡三岁又在说屁话了，吃了这一顿没下一顿，感觉和睡觉尽量睡，下一次睁眼就不知道什么时候是一个意思""",xlzy,0.01970361380595287,0.0,False
16947,小葵今天穿袜子了吗,Sun Mar 15 14:01:19 +0800 2020,0.0,"""那个不会截图居然是真的""",xlzy,0.12506606883758353,0.0,True
16948,圆周率是我的小猫,Sun Mar 15 14:01:22 +0800 2020,0.0,"""造句……""",xlzy,0.6032911891416903,0.0,False
16949,浅忆9805,Sun Mar 15 14:01:22 +0800 2020,0.0,"""啊哈哈哈 蔡pd冲呀！""",xlzy,0.9601292471748414,0.0,False
16950,星月故里wink,Sun Mar 15 14:01:22 +0800 2020,0.0,"""我来了""",xlzy,0.5262327818078083,0.0,False
16951,高冷爱困同学,Sun Mar 15 14:01:23 +0800 2020,0.0,"""蔡徐坤你太可爱了吧，我要来抓你哦""",xlzy,0.8670168048679414,0.0,True
16952,八月零二·,Sun Mar 15 14:01:33 +0800 2020,0.0,"""来了来了来了！！！！！！！""",xlzy,0.9529710292837047,0.0,True
16953,RANzdbc,Sun Mar 15 14:01:33 +0800 2020,0.0,"""好给力哦""",xlzy,0.6317853705682674,0.0,False
16954,一只超农超有范的兔几,Sun Mar 15 14:01:34 +0800 2020,0.0,"""小蔡太搞笑了，但说话是真的好土啊""",xlzy,0.6569862875937401,0.0,False
16955,蔡小葵的毛毛虫软糖,Sun Mar 15 14:01:54 +0800 2020,0.0,"""超棒的青春制作人代表呀""",xlzy,0.9994700097052192,0.0,True
16956,护崽的母狮,Sun Mar 15 14:05:16 +0800 2020,0.0,"""哈哈哈哈哈哈哈 干嘛啦 还要跟我们打打脸 我们小蔡 冲呀～""",xlzy,0.9881721796805583,0.0,False
16957,祐桐mmkun,Sun Mar 15 14:05:20 +0800 2020,0.0,"""啊哈""",xlzy,0.5262327818078083,0.0,False
16958,葵花点猪手,Sun Mar 15 13:46:35 +0800 2020,0.0,"""来啦！！""",xlzy,0.5,0.0,True
16959,蔡小葵他嫂,Sun Mar 15 13:41:10 +0800 2020,0.0,"""哈哈哈哈5G的你好土啊哈哈哈哈哈哈哈哈""",xlzy,0.995647642296211,0.0,True
16960,菠萝葡萄酱,Sun Mar 15 13:41:10 +0800 2020,0.0,"""记者要笑死了你造句真的有点土诶！哈哈哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9996810605628378,0.0,False
16961,鈅子IKUN,Sun Mar 15 13:41:11 +0800 2020,0.0,"""蔡徐坤怎么现在这么有梗我要xsl，哈哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9986953063431001,0.0,True
16962,铃木奈奈Nov,Sun Mar 15 13:41:11 +0800 2020,0.0,"""哈哈哈哈会截图了！了不起蔡pd！""",xlzy,0.9783954630800428,0.0,False
16963,小葵的喵ikun,Sun Mar 15 13:41:11 +0800 2020,0.0,"""现在会截图了 哈哈哈哈哈哈太可爱了""",xlzy,0.985141727630838,0.0,True
16964,sheila_涂涂,Sun Mar 15 13:41:12 +0800 2020,0.0,"""来了""",xlzy,0.5262327818078083,0.0,False
16965,樱恋曲奇林,Sun Mar 15 13:41:11 +0800 2020,0.0,"""新采访！""",xlzy,0.6894109580969703,0.0,False
16966,圆脸少女__,Sun Mar 15 13:41:10 +0800 2020,0.0,"""蔡代表5G真的要提速了 哈哈哈哈哈""",xlzy,0.9692381554334077,0.0,False
16967,JYKUN小奶坤啦,Sun Mar 15 13:41:12 +0800 2020,0.0,"""啊我们蔡PD太太太可爱了叭有趣有趣""",xlzy,0.9833427357236991,0.0,True
16968,奶葵兔耳,Sun Mar 15 13:41:13 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈蔡徐坤你怎么这么好笑啦哈哈哈哈哈哈""",xlzy,0.999918577323963,0.0,True
16969,wiat葵葵,Sun Mar 15 13:41:13 +0800 2020,0.0,"""哈哈哈蔡代表太可爱了""",xlzy,0.9856535983715415,0.0,True
16970,Miss_kk0802,Sun Mar 15 13:41:13 +0800 2020,0.0,"""#蔡徐坤 青你2制作人代表# 蔡pd我来了！！！pd好棒！！专业严格认真温柔又有梗！@蔡徐坤""",xlzy,0.998959062077436,0.0,True
16971,桃浦鹤井,Sun Mar 15 13:41:13 +0800 2020,0.0,"""我来了""",xlzy,0.5262327818078083,0.0,False
16972,奶味忻忻,Sun Mar 15 13:41:13 +0800 2020,0.0,"""新采访 我来咯""",xlzy,0.6579711681411579,0.0,False
16973,98号太阳花,Sun Mar 15 13:41:10 +0800 2020,0.0,"""蔡徐坤冲呀""",xlzy,0.8182313426953005,0.0,False
16974,彩彩小课堂,Sun Mar 15 13:41:04 +0800 2020,0.0,"""女团舞来一个！""",xlzy,0.42652523855572033,0.0,False
16975,日食菜,Sun Mar 15 13:41:11 +0800 2020,0.0,"""太可爱啦""",xlzy,0.6663463298769546,0.0,False
16976,八月星灯,Sun Mar 15 13:41:06 +0800 2020,0.0,"""哈哈哈哈哈哈哈5G达人""",xlzy,0.989622349377768,0.0,True
16977,wiat葵葵,Sun Mar 15 13:41:04 +0800 2020,0.0,"""来了""",xlzy,0.5262327818078083,0.0,True
16978,一起陪你成为世界名菜,Sun Mar 15 13:41:04 +0800 2020,0.0,"""哈哈哈，好可爱""",xlzy,0.9773510495340744,0.0,False
16979,菜菜最宝贝,Sun Mar 15 13:41:05 +0800 2020,0.0,"""可爱""",xlzy,0.8088888888888889,0.0,True
16980,jinyao001,Sun Mar 15 13:41:05 +0800 2020,0.0,"""哈哈哈哈太可爱了宝贝""",xlzy,0.9777081566866991,0.0,False
16981,AKUN997,Sun Mar 15 13:41:05 +0800 2020,0.0,"""哈哈哈哈 蔡徐坤冲啊""",xlzy,0.9639611138889732,0.0,True
16982,葵葵扭蛋,Sun Mar 15 13:41:06 +0800 2020,0.0,"""哈哈哈，蔡PD冲鸭！""",xlzy,0.902832384963151,0.0,True
16983,kunwannaget炫,Sun Mar 15 13:41:07 +0800 2020,0.0,"""都是等我们捞上去你才回复的""",xlzy,0.29914685999554425,0.0,False
16984,HotshotPiggy,Sun Mar 15 13:41:09 +0800 2020,0.0,"""可可爱爱蔡徐坤""",xlzy,0.9786840834707319,0.0,False
16985,小菜哭包,Sun Mar 15 13:41:06 +0800 2020,0.0,"""好可爱哦""",xlzy,0.8789676580241895,0.0,False
16986,殇shan98,Sun Mar 15 13:41:08 +0800 2020,0.0,"""蔡徐坤冲呀""",xlzy,0.8182313426953005,0.0,False
